id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM,eta_b01_mean,eta_b11_mean,eta_b21_mean,eta_a1_mean,eta_b02_mean,eta_b12_mean,eta_b03_mean,eta_b13_mean,eta_b04_mean,eta_b14_mean,eta_p1_mean,eta_g1_mean,eta_p2_mean,eta_g2_mean,eta_alpha11_mean,eta_alpha12_mean,eta_alpha13_mean,eta_alpha14_mean,eta_alpha21_mean,eta_alpha22_mean,eta_alpha23_mean,eta_alpha24_mean,eta_b01_mode,eta_b11_mode,eta_b21_mode,eta_a1_mode,eta_b02_mode,eta_b12_mode,eta_b03_mode,eta_b13_mode,eta_b04_mode,eta_b14_mode,eta_p1_mode,eta_g1_mode,eta_p2_mode,eta_g2_mode,eta_alpha11_mode,eta_alpha12_mode,eta_alpha13_mode,eta_alpha14_mode,eta_alpha21_mode,eta_alpha22_mode,eta_alpha23_mode,eta_alpha24_mode,eta_b01_sd,eta_b11_sd,eta_b21_sd,eta_a1_sd,eta_b02_sd,eta_b12_sd,eta_b03_sd,eta_b13_sd,eta_b04_sd,eta_b14_sd,eta_p1_sd,eta_g1_sd,eta_p2_sd,eta_g2_sd,eta_alpha11_sd,eta_alpha12_sd,eta_alpha13_sd,eta_alpha14_sd,eta_alpha21_sd,eta_alpha22_sd,eta_alpha23_sd,eta_alpha24_sd
113,-1.06442,0.0214247,-0.0213453,-0.0688704,-0.0191177,-0.00147173,1.21173,-0.00356059,-0.890078,-0.000455008,0,0,0,0,0,0,0,0,0,0,0,0,-0.981576,0.0218647,-0.0134608,0.0705547,-0.0201992,-0.00132121,1.10286,0.00033317,-0.918112,-0.0064244,0,0,0,0,0,0,0,0,0,0,0,0,-1.7408,0.0453253,-0.0230008,0.38727,-0.0201121,-0.00145986,1.15215,0.0228301,-0.922773,-0.0101807,0,0,0,0,0,0,0,0,0,0,0,0,1.08777,0.0947321,0.0765782,0.845053,0.0241667,0.00526445,0.433962,0.131795,0.484558,0.0911529,0,0,0,0,0,0,0,0,0,0,0,0
114,2.50378,-0.0425526,0.0212374,-0.260151,0.0414194,0.00125973,-0.431873,-0.0634102,2.90462,0.0396398,0,0,0,0,0,0,0,0,0,0,0,0,2.44401,-0.0386357,0.0310195,-0.0754108,0.0394629,0.000870744,-0.394815,-0.0756743,2.81857,0.0420811,0,0,0,0,0,0,0,0,0,0,0,0,2.25414,-0.0474587,0.0423532,0.286568,0.0385598,0.00171164,-0.383159,-0.0701869,2.88557,0.0331941,0,0,0,0,0,0,0,0,0,0,0,0,0.873713,0.0771231,0.0704473,0.816009,0.0226493,0.00480881,0.405583,0.104049,0.44904,0.0798621,0,0,0,0,0,0,0,0,0,0,0,0
115,-0.655701,0.0314176,-0.0270203,-0.133307,0.00577727,-0.00465292,-0.206209,0.33259,0.014892,0.0528331,0,0,0,0,0,0,0,0,0,0,0,0,-0.331979,0.0298466,-0.0231539,-0.31737,0.00632781,-0.00467171,-0.222805,0.333932,-0.0580178,0.0576895,0,0,0,0,0,0,0,0,0,0,0,0,-2.14663,0.0828689,-0.014049,0.475962,0.0065212,-0.00472134,-0.244592,0.335562,-0.0180276,0.0543779,0,0,0,0,0,0,0,0,0,0,0,0,0.844821,0.0783152,0.0702689,0.854137,0.0191279,0.00161073,0.323294,0.0247729,0.436115,0.0339711,0,0,0,0,0,0,0,0,0,0,0,0
116,-1.83334,-0.11991,0.0953098,0.880696,-0.0774553,-0.00757338,0.859613,0.0292191,-1.89615,-0.0305932,0,0,0,0,0,0,0,0,0,0,0,0,-1.31553,-0.121032,0.0900295,1.03995,-0.0796375,-0.00707202,0.876393,0.0272335,-1.84077,-0.03844,0,0,0,0,0,0,0,0,0,0,0,0,-1.92898,-0.0907762,0.0801105,1.05012,-0.0787128,-0.00734729,0.848731,0.0353277,-1.84285,-0.0409423,0,0,0,0,0,0,0,0,0,0,0,0,0.698616,0.0364312,0.0179065,0.297079,0.0194945,0.00345908,0.423035,0.0698002,0.516477,0.0679167,0,0,0,0,0,0,0,0,0,0,0,0
117,-1.35696,0.0369472,-0.0457593,0.746091,-0.043623,-0.000676515,0.78581,-0.110408,-1.51771,0.0735196,0,0,0,0,0,0,0,0,0,0,0,0,-1.21839,0.0279526,-0.0743847,0.650219,-0.0456097,-0.000548352,0.751798,-0.107418,-1.71866,0.0856768,0,0,0,0,0,0,0,0,0,0,0,0,-2.20114,0.0425337,-0.0466159,1.13354,-0.0395283,-0.000897175,0.759958,-0.108541,-1.61799,0.081875,0,0,0,0,0,0,0,0,0,0,0,0,0.877709,0.0397,0.055682,0.756314,0.0151574,0.000905907,0.28256,0.015443,0.376472,0.0210636,0,0,0,0,0,0,0,0,0,0,0,0
118,0.722476,0.00724837,-0.0643928,0.349394,-0.0242077,-0.00622836,-0.165845,-0.0941662,-2.52138,-0.0632706,0,0,0,0,0,0,0,0,0,0,0,0,0.766357,-0.00153272,-0.0668961,0.34164,-0.024319,-0.00619376,-0.156576,-0.0979928,-2.64841,-0.0499581,0,0,0,0,0,0,0,0,0,0,0,0,-0.1846,0.0116497,-0.0719555,1.01484,-0.0263099,-0.00609765,-0.179879,-0.0936389,-2.59262,-0.0574751,0,0,0,0,0,0,0,0,0,0,0,0,1.06824,0.0535987,0.0732427,0.892841,0.0215609,0.00199844,0.369593,0.0350323,0.384629,0.0319633,0,0,0,0,0,0,0,0,0,0,0,0
119,0.925676,0.0366631,-0.0251418,0.0374391,-0.00220292,0.00405309,-0.342711,-0.0670325,-0.0741626,-0.125413,0,0,0,0,0,0,0,0,0,0,0,0,0.798867,0.0336874,-0.0187287,0.184253,-0.00240233,0.00384438,-0.276016,-0.0835266,-0.0939308,-0.12361,0,0,0,0,0,0,0,0,0,0,0,0,0.0723774,0.0592173,-0.0211542,0.482415,-0.00431413,0.00403993,-0.283162,-0.0815723,-0.0446752,-0.131552,0,0,0,0,0,0,0,0,0,0,0,0,1.06227,0.0873678,0.0755023,0.858198,0.0217271,0.00443418,0.414614,0.104133,0.436008,0.0877286,0,0,0,0,0,0,0,0,0,0,0,0
120,2.97333,0.0406971,-0.0554854,0.605524,0.00447036,0.000545435,-0.527843,0.196932,2.30821,-0.00581177,0,0,0,0,0,0,0,0,0,0,0,0,2.77059,0.0296273,-0.0772025,0.879899,0.0090561,0.000282457,-0.513702,0.196234,2.30589,-0.00528732,0,0,0,0,0,0,0,0,0,0,0,0,2.03856,0.0460982,-0.0574528,1.18395,0.00562107,0.000539899,-0.500571,0.196513,2.36452,-0.00763334,0,0,0,0,0,0,0,0,0,0,0,0,1.0645,0.0439532,0.0611066,0.69682,0.0174924,0.000995445,0.306927,0.0174435,0.348087,0.0205404,0,0,0,0,0,0,0,0,0,0,0,0
121,1.33199,-0.0188177,-0.0307543,-0.409412,-0.0499863,-0.00827377,-0.654632,0.245231,-1.37971,-0.0861598,0,0,0,0,0,0,0,0,0,0,0,0,1.40631,-0.0296573,-0.0161261,-0.315571,-0.051446,-0.00817959,-0.653614,0.244369,-1.32544,-0.0884201,0,0,0,0,0,0,0,0,0,0,0,0,1.17099,-0.000401202,-0.0232697,0.123368,-0.0516839,-0.00818761,-0.643644,0.244627,-1.27968,-0.0916217,0,0,0,0,0,0,0,0,0,0,0,0,0.522216,0.0755468,0.0677954,0.861737,0.0174116,0.00100782,0.285372,0.0170097,0.337696,0.0194223,0,0,0,0,0,0,0,0,0,0,0,0
122,-0.594653,-0.0273895,-0.00579613,-0.326499,0.00310606,0.00340095,1.95007,0.0918017,-1.35596,-0.012848,0,0,0,0,0,0,0,0,0,0,0,0,-0.563042,-0.02128,0.00422271,-0.382527,0.00112942,0.00360293,1.94092,0.0966408,-1.26718,-0.0216074,0,0,0,0,0,0,0,0,0,0,0,0,-0.865096,-0.00483392,0.00758245,-0.0180896,0.00102085,0.00373408,1.964,0.0921114,-1.30647,-0.0187312,0,0,0,0,0,0,0,0,0,0,0,0,0.727884,0.0855119,0.0655896,0.930658,0.0204216,0.00326763,0.357828,0.0641582,0.458598,0.0726698,0,0,0,0,0,0,0,0,0,0,0,0
123,-2.51732,-0.0291712,-0.0467359,-0.358974,-0.0466614,0.00808443,1.49525,0.131472,-3.17396,0.161057,0,0,0,0,0,0,0,0,0,0,0,0,-2.53328,-0.00682393,-0.0352165,-0.457395,-0.0397293,0.00770841,1.51647,0.128965,-3.19309,0.163348,0,0,0,0,0,0,0,0,0,0,0,0,-2.71958,0.00921148,-0.012548,0.0842951,-0.0451229,0.00799514,1.54256,0.127112,-3.14376,0.160791,0,0,0,0,0,0,0,0,0,0,0,0,0.282555,0.0570767,0.0611464,0.813233,0.0161536,0.000968786,0.238407,0.0135489,0.348183,0.018552,0,0,0,0,0,0,0,0,0,0,0,0
124,0.890881,0.0156243,-0.0197958,-0.218174,0.0961446,-0.00912506,0.327568,-0.258717,2.13491,-0.129636,0,0,0,0,0,0,0,0,0,0,0,0,0.809356,0.0288666,-0.0154593,-0.440884,0.0975027,-0.00936892,0.246529,-0.252314,2.08013,-0.121113,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422743,0.0673457,0.000673351,0.231149,0.0987957,-0.0095217,0.323308,-0.260436,2.06186,-0.120235,0,0,0,0,0,0,0,0,0,0,0,0,0.875337,0.0838345,0.07428,0.836293,0.0203375,0.00206699,0.381524,0.0406631,0.472668,0.0463923,0,0,0,0,0,0,0,0,0,0,0,0
125,-2.87805,-0.0460353,0.0169121,-0.374524,0.0218142,-0.00428611,-1.53067,-0.274968,-0.0919852,-0.0208181,0,0,0,0,0,0,0,0,0,0,0,0,-2.64684,-0.0685193,0.0291042,-0.263932,0.0232369,-0.0043304,-1.43909,-0.285826,-0.0695006,-0.0285526,0,0,0,0,0,0,0,0,0,0,0,0,-2.74164,-0.00593088,0.0725906,0.225106,0.0202189,-0.00385523,-1.52545,-0.272485,-0.0850488,-0.0280234,0,0,0,0,0,0,0,0,0,0,0,0,0.582072,0.073275,0.069392,0.951151,0.0225599,0.00338247,0.401391,0.0668956,0.429327,0.0644627,0,0,0,0,0,0,0,0,0,0,0,0
126,-0.456939,-0.016697,0.0161421,-0.129842,-0.0115875,-0.00125156,-1.40394,0.00326544,-3.05261,-0.00479839,0,0,0,0,0,0,0,0,0,0,0,0,-0.531386,-0.0349774,0.0170096,-0.130028,-0.0131996,-0.00104927,-1.33868,-0.0216051,-3.09909,-0.0143881,0,0,0,0,0,0,0,0,0,0,0,0,-0.910718,-0.0404856,0.0261242,0.118955,-0.0122836,-0.000993142,-1.35201,-0.0134513,-3.07721,-0.00931999,0,0,0,0,0,0,0,0,0,0,0,0,0.867417,0.09209,0.0773488,0.904676,0.0251903,0.00553895,0.460809,0.151889,0.452895,0.0871529,0,0,0,0,0,0,0,0,0,0,0,0
127,0.955831,0.112454,0.00689708,-0.40411,0.0240945,0.00603895,1.09912,0.304677,0.0338264,0.0554997,0,0,0,0,0,0,0,0,0,0,0,0,1.90238,0.0572147,-0.00739409,-0.340173,0.0193841,0.00634685,1.11778,0.305152,0.065095,0.0562828,0,0,0,0,0,0,0,0,0,0,0,0,-0.118737,0.129513,0.0223774,0.0307598,0.0198999,0.00636247,1.10159,0.305323,0.0821907,0.055638,0,0,0,0,0,0,0,0,0,0,0,0,1.23447,0.109353,0.0736226,0.912311,0.0178357,0.00101071,0.288095,0.0163097,0.364359,0.0205606,0,0,0,0,0,0,0,0,0,0,0,0
128,1.89026,-0.00219212,0.0118856,0.0419445,-0.00798726,0.000235966,-0.950557,0.00365729,1.13315,-0.0132946,0,0,0,0,0,0,0,0,0,0,0,0,1.99364,-0.00382845,-0.00446083,0.0442796,-0.00145966,-0.000330745,-0.959837,-0.00784001,1.08069,0.00635204,0,0,0,0,0,0,0,0,0,0,0,0,1.66149,-0.000464225,0.000238431,-0.00132004,-0.00645644,6.90914e-05,-0.962959,-0.00811221,1.12843,0.000172003,0,0,0,0,0,0,0,0,0,0,0,0,1.09832,0.0966969,0.0801442,0.989822,0.0318666,0.0056908,0.529324,0.158083,0.653938,0.0945977,0,0,0,0,0,0,0,0,0,0,0,0
129,0.657521,0.0210634,-0.0239352,0.0414852,-0.069357,0.000480526,-1.43148,0.00165041,-1.12319,0.0152994,0,0,0,0,0,0,0,0,0,0,0,0,0.837842,0.0109146,-0.0130621,0.0876607,-0.0723387,-0.000476752,-1.40802,-0.0180774,-1.21821,0.0070894,0,0,0,0,0,0,0,0,0,0,0,0,0.119474,0.0495694,-0.0243365,0.438617,-0.0702196,-0.000266928,-1.41405,-0.00635152,-1.11564,0.0004597,0,0,0,0,0,0,0,0,0,0,0,0,1.10714,0.089213,0.0698601,0.930638,0.0260055,0.00598719,0.436666,0.128953,0.647722,0.0952287,0,0,0,0,0,0,0,0,0,0,0,0
130,-1.42587,0.14385,-0.0237903,0.634916,-0.0551413,-0.00206286,-0.979267,-0.00050724,2.71921,-0.0623728,0,0,0,0,0,0,0,0,0,0,0,0,-1.13727,0.143421,-0.0105974,0.568032,-0.05183,-0.0022876,-0.906946,-0.00528164,2.69878,-0.0611146,0,0,0,0,0,0,0,0,0,0,0,0,-2.2247,0.137924,-0.0083423,0.789737,-0.0501829,-0.002299,-1.00559,0.00165565,2.76583,-0.0634957,0,0,0,0,0,0,0,0,0,0,0,0,1.03644,0.0125308,0.0580103,0.345614,0.0178998,0.0010243,0.323458,0.0181156,0.349393,0.018708,0,0,0,0,0,0,0,0,0,0,0,0
131,-2.27327,-0.0364496,0.0811683,0.0897357,0.0596032,-0.0139107,-1.51682,0.0203929,-0.679312,-0.198374,0,0,0,0,0,0,0,0,0,0,0,0,-2.29411,-0.0320616,0.0971511,-0.108681,0.0561475,-0.0135853,-1.48445,0.0181952,-0.612143,-0.205956,0,0,0,0,0,0,0,0,0,0,0,0,-2.10233,-0.0162415,0.089798,0.468775,0.0608953,-0.0143095,-1.47964,0.0177147,-0.665733,-0.19836,0,0,0,0,0,0,0,0,0,0,0,0,0.623139,0.0654911,0.0481682,0.674285,0.0194217,0.00261835,0.40232,0.0561622,0.422547,0.0516738,0,0,0,0,0,0,0,0,0,0,0,0
132,-1.87613,-0.00519612,0.00728034,0.196237,-0.0549767,0.000172466,0.961379,0.060036,-4.09645,0.00398028,0,0,0,0,0,0,0,0,0,0,0,0,-2.09595,-0.000481209,0.00186172,-0.072915,-0.0556543,-0.000529799,0.986732,0.0541104,-4.15597,-0.00504875,0,0,0,0,0,0,0,0,0,0,0,0,-3.16748,0.00104166,-0.00071015,-0.000860554,-0.0553427,-9.72686e-05,0.979622,0.0481601,-4.09807,-0.00146796,0,0,0,0,0,0,0,0,0,0,0,0,1.38358,0.0920916,0.0805708,0.962817,0.0335148,0.00531808,0.534042,0.138637,0.64862,0.0889192,0,0,0,0,0,0,0,0,0,0,0,0
133,1.68397,0.0881471,-0.0478234,1.42893,-0.0254033,-0.00167748,-0.249001,0.135895,-0.184474,0.00724412,0,0,0,0,0,0,0,0,0,0,0,0,1.82654,0.0895476,-0.041914,1.37217,-0.0176152,-0.00208861,-0.143246,0.130564,-0.233784,0.0142437,0,0,0,0,0,0,0,0,0,0,0,0,1.0257,0.091578,-0.0415346,1.40899,-0.0212436,-0.00188393,-0.117488,0.12832,-0.18445,0.00935366,0,0,0,0,0,0,0,0,0,0,0,0,1.30104,0.0226197,0.0556117,0.453048,0.0158492,0.000861988,0.254193,0.0150603,0.386677,0.0220336,0,0,0,0,0,0,0,0,0,0,0,0
134,0.588958,0.0227837,-0.0145095,-0.0590412,0.0310985,-0.00093052,0.746316,0.06924,0.602228,-0.00414061,0,0,0,0,0,0,0,0,0,0,0,0,0.433191,0.0262636,-0.0208728,0.151134,0.0296155,-0.00138114,0.717269,0.0743102,0.570693,0.0152756,0,0,0,0,0,0,0,0,0,0,0,0,0.0615974,0.0383309,-0.0187142,0.286646,0.02961,-0.000931376,0.739288,0.0668192,0.555859,-0.00167816,0,0,0,0,0,0,0,0,0,0,0,0,1.05086,0.0909905,0.0657015,0.833234,0.0286091,0.00597833,0.452924,0.139478,0.647483,0.0835601,0,0,0,0,0,0,0,0,0,0,0,0
135,-3.26542,0.0179653,-0.0154415,-0.457576,-0.0374278,0.000138157,0.710919,0.103074,2.38414,0.0157814,0,0,0,0,0,0,0,0,0,0,0,0,-3.09065,-0.00124936,-0.00808735,-0.448828,-0.0378298,0.000600931,0.691369,0.0997986,2.38347,0.0138547,0,0,0,0,0,0,0,0,0,0,0,0,-3.60386,0.0281302,-0.00380384,0.106032,-0.0372983,0.000314033,0.734991,0.0985926,2.32977,0.0234716,0,0,0,0,0,0,0,0,0,0,0,0,0.537066,0.0872715,0.0654103,0.824688,0.022317,0.00389283,0.369484,0.0632659,0.414362,0.0704676,0,0,0,0,0,0,0,0,0,0,0,0
136,-0.665458,-0.0102211,0.12501,-0.389803,-0.0413603,-0.00509246,-0.437807,0.26993,-1.02877,0.00384252,0,0,0,0,0,0,0,0,0,0,0,0,-1.0934,-0.017608,0.0841651,-0.303771,-0.0462976,-0.00467516,-0.426688,0.269424,-0.983244,0.00121075,0,0,0,0,0,0,0,0,0,0,0,0,-0.546699,0.0626131,0.140183,0.441122,-0.0486633,-0.00446115,-0.450529,0.272655,-0.916961,-0.00347817,0,0,0,0,0,0,0,0,0,0,0,0,0.837736,0.0514923,0.0991304,0.719863,0.0229197,0.00189778,0.336144,0.0256818,0.394745,0.0293856,0,0,0,0,0,0,0,0,0,0,0,0
137,1.69456,-0.0791602,0.0234768,0.00580254,0.00815238,0.00358051,0.374113,-0.0301441,-0.0357384,-0.0365183,0,0,0,0,0,0,0,0,0,0,0,0,1.60328,-0.0580783,0.0367193,-0.34361,0.00551002,0.00378163,0.369379,-0.0301363,-0.103039,-0.0327411,0,0,0,0,0,0,0,0,0,0,0,0,1.92997,-0.0686721,0.0554111,0.671233,0.0104934,0.00348728,0.36404,-0.029467,-0.0922472,-0.032798,0,0,0,0,0,0,0,0,0,0,0,0,0.556474,0.0799547,0.0623703,0.9149,0.0181153,0.0010198,0.331803,0.0182044,0.358147,0.0204033,0,0,0,0,0,0,0,0,0,0,0,0
138,0.648418,-0.0695934,0.0767354,1.30545,-0.0297793,0.000995284,-0.532425,0.112275,-2.05332,0.00178287,0,0,0,0,0,0,0,0,0,0,0,0,0.6471,-0.0660765,0.0642233,1.23554,-0.0285724,0.000114231,-0.559359,0.11205,-2.01104,-0.00420678,0,0,0,0,0,0,0,0,0,0,0,0,0.702079,0.0157656,-0.00780064,0.0752573,-0.0303936,0.000136623,-0.556064,0.102488,-2.04632,-0.00350746,0,0,0,0,0,0,0,0,0,0,0,0,1.07855,0.128987,0.0936024,1.09056,0.0235981,0.00557147,0.462169,0.136076,0.456345,0.0866859,0,0,0,0,0,0,0,0,0,0,0,0
139,-1.00581,0.0197173,-0.00890472,-0.435087,-0.0652541,-0.00289244,-0.773519,0.440667,-2.70769,-0.0532031,0,0,0,0,0,0,0,0,0,0,0,0,-1.04505,0.00366114,-0.017487,-0.161444,-0.0622408,-0.0031499,-0.861955,0.451275,-2.73556,-0.0502705,0,0,0,0,0,0,0,0,0,0,0,0,-1.55902,0.053181,0.00991368,0.0799243,-0.0637457,-0.00303859,-0.820148,0.445991,-2.70651,-0.0537359,0,0,0,0,0,0,0,0,0,0,0,0,0.694492,0.0808488,0.0725939,0.870285,0.0206251,0.00239936,0.351892,0.0424843,0.405656,0.0424202,0,0,0,0,0,0,0,0,0,0,0,0
140,1.10475,-0.0010988,-0.0099736,-0.188396,-0.0337567,0.00159582,-1.08806,-0.0341768,0.910663,-0.00576521,0,0,0,0,0,0,0,0,0,0,0,0,1.13526,-0.00226747,-0.00574616,-0.120444,-0.0310502,0.00147137,-1.10651,-0.0289229,0.847922,0.00367894,0,0,0,0,0,0,0,0,0,0,0,0,0.78101,0.00867001,-0.00479308,0.0361591,-0.0312546,0.00123135,-1.08559,-0.0357609,0.860777,0.000374912,0,0,0,0,0,0,0,0,0,0,0,0,1.01533,0.0955011,0.0756927,0.89437,0.025286,0.00565859,0.458563,0.150207,0.60421,0.0855891,0,0,0,0,0,0,0,0,0,0,0,0
141,0.540762,-0.0165747,-0.0327633,-0.217016,0.0106452,-0.00147801,0.103384,0.00919544,-3.05821,-0.0664106,0,0,0,0,0,0,0,0,0,0,0,0,0.478251,-0.0135641,-0.0428859,-0.0355184,0.00253548,-0.000921246,0.164933,0.00501972,-3.08081,-0.0655519,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.0015337,-0.049582,0.456816,0.00673663,-0.00118738,0.100575,0.00869071,-3.03879,-0.0683839,0,0,0,0,0,0,0,0,0,0,0,0,0.635954,0.0636466,0.0766796,0.898244,0.0162008,0.00100532,0.330715,0.0220754,0.38834,0.0236627,0,0,0,0,0,0,0,0,0,0,0,0
142,-2.18605,0.222163,0.0129665,-0.518623,-0.00939288,0.00704463,0.769927,-0.0686208,1.48316,0.0527205,0,0,0,0,0,0,0,0,0,0,0,0,-2.12057,0.220052,0.0396341,-0.442895,-0.0138479,0.00731865,0.800718,-0.0710341,1.51056,0.0503358,0,0,0,0,0,0,0,0,0,0,0,0,-2.50446,0.221686,0.00944986,-0.54471,-0.00706634,0.00691717,0.895804,-0.0761749,1.51291,0.0512632,0,0,0,0,0,0,0,0,0,0,0,0,0.611782,0.0238344,0.0888989,0.668535,0.0174903,0.00109253,0.297582,0.0165033,0.358295,0.0192553,0,0,0,0,0,0,0,0,0,0,0,0
143,-2.28601,-0.0843008,0.112525,1.83147,-0.019784,-0.00161219,0.0198173,-0.024589,-2.1334,-0.0100248,0,0,0,0,0,0,0,0,0,0,0,0,-2.36338,-0.0882688,0.129666,1.67469,-0.0205935,-0.00134376,0.0150127,-0.0248997,-2.16779,-0.00538083,0,0,0,0,0,0,0,0,0,0,0,0,-2.76394,-0.069636,0.115301,1.70439,-0.0192879,-0.00155016,-0.0327416,-0.0189939,-2.12508,-0.0128991,0,0,0,0,0,0,0,0,0,0,0,0,0.875809,0.0629003,0.0448033,0.436283,0.0201979,0.00388669,0.446468,0.0898746,0.453295,0.0803066,0,0,0,0,0,0,0,0,0,0,0,0
144,-2.32792,-0.0133603,-0.0433324,-0.268574,0.0426393,0.00415092,0.108113,0.0353626,0.530233,-0.0559869,0,0,0,0,0,0,0,0,0,0,0,0,-2.30677,-0.0210589,-0.0411517,-0.111953,0.045956,0.00385947,0.225294,0.0272811,0.658725,-0.0661924,0,0,0,0,0,0,0,0,0,0,0,0,-2.60056,0.00153334,-0.030418,0.226823,0.0485439,0.00368129,0.102082,0.0367517,0.591599,-0.0591592,0,0,0,0,0,0,0,0,0,0,0,0,0.421385,0.0633522,0.0673695,0.893834,0.0192741,0.00174408,0.371432,0.030185,0.437506,0.0347825,0,0,0,0,0,0,0,0,0,0,0,0
145,-0.0134793,0.016853,-0.00903006,-0.443897,0.053177,-0.00170904,0.0290696,-0.152537,1.4763,0.0475267,0,0,0,0,0,0,0,0,0,0,0,0,0.143576,-0.0110359,-0.0184394,-0.345765,0.0522005,-0.00157799,0.107026,-0.156039,1.41661,0.0517852,0,0,0,0,0,0,0,0,0,0,0,0,-1.14247,0.100123,0.0315231,-0.0763812,0.0538282,-0.00164341,0.0482189,-0.153055,1.41712,0.0533111,0,0,0,0,0,0,0,0,0,0,0,0,0.690914,0.0987182,0.0716467,0.85627,0.0184167,0.00148853,0.310938,0.0225607,0.410937,0.0288158,0,0,0,0,0,0,0,0,0,0,0,0
146,0.906261,-0.0907644,0.0173878,0.326408,-0.0305295,-0.00309235,0.685549,-0.0461864,-4.9304,-0.0759932,0,0,0,0,0,0,0,0,0,0,0,0,1.28653,-0.109423,0.0301843,0.906814,-0.0324104,-0.00293433,0.754168,-0.0487575,-4.92962,-0.0737666,0,0,0,0,0,0,0,0,0,0,0,0,1.56368,-0.103871,0.0431596,1.14512,-0.0330463,-0.00291933,0.837012,-0.0539646,-4.87575,-0.0779194,0,0,0,0,0,0,0,0,0,0,0,0,0.754724,0.0911718,0.0473465,0.859076,0.0176854,0.00114048,0.281799,0.0163445,0.295012,0.0162326,0,0,0,0,0,0,0,0,0,0,0,0
147,-3.01503,-0.0213317,-0.0221133,-0.182152,-0.024056,-0.0124282,-0.308531,0.182787,-1.0228,-0.164703,0,0,0,0,0,0,0,0,0,0,0,0,-3.01052,-0.00517773,-0.014852,-0.30768,-0.0212819,-0.0127784,-0.387728,0.190244,-1.23254,-0.147592,0,0,0,0,0,0,0,0,0,0,0,0,-3.44463,-0.010895,-0.0458605,0.264935,-0.0244536,-0.0122186,-0.387226,0.189356,-1.15391,-0.154657,0,0,0,0,0,0,0,0,0,0,0,0,0.535168,0.0646384,0.0840501,0.829024,0.0194381,0.00210128,0.363834,0.0381112,0.448097,0.0494736,0,0,0,0,0,0,0,0,0,0,0,0
148,-1.04552,0.0507194,-0.0120782,-0.249853,-0.00197126,-0.000385609,0.845557,-0.149375,1.22413,-0.0453978,0,0,0,0,0,0,0,0,0,0,0,0,-1.22581,0.0403427,-0.0223295,0.028301,-0.0104564,0.0011006,0.841348,-0.146169,1.19688,-0.0478898,0,0,0,0,0,0,0,0,0,0,0,0,-2.37697,0.0722877,-0.0190676,0.551514,-0.00661425,9.42416e-05,0.796787,-0.137835,1.1607,-0.0395158,0,0,0,0,0,0,0,0,0,0,0,0,1.1045,0.0781655,0.071013,0.792792,0.0238022,0.00493172,0.411699,0.0827012,0.471424,0.0827285,0,0,0,0,0,0,0,0,0,0,0,0
149,0.35931,0.00753301,-0.00136554,0.00161492,-0.00827053,0.000647176,-0.10089,-0.0042922,1.0214,-0.00412667,0,0,0,0,0,0,0,0,0,0,0,0,0.398197,0.00146068,0.00400791,-0.0111953,-0.00646808,0.000138517,-0.124603,-0.0132577,1.02604,-0.00143386,0,0,0,0,0,0,0,0,0,0,0,0,-0.0771044,-0.000694847,0.000357487,-0.00195679,-0.00641857,0.000103435,-0.074933,-0.00830517,1.02926,0.00012246,0,0,0,0,0,0,0,0,0,0,0,0,1.15459,0.0958551,0.08053,0.894764,0.028636,0.00593814,0.531553,0.147927,0.627311,0.0897929,0,0,0,0,0,0,0,0,0,0,0,0
150,1.33899,-0.00780381,-0.00522026,-0.0201837,0.0247775,7.85172e-05,-0.576745,0.00192671,-0.917602,0.000375578,0,0,0,0,0,0,0,0,0,0,0,0,1.34192,-0.0057212,0.00196641,-0.0400186,0.023518,0.000180741,-0.618279,-0.0137367,-0.989389,0.000258644,0,0,0,0,0,0,0,0,0,0,0,0,0.967265,-0.000393208,0.000201743,-0.00112082,0.0241319,5.84603e-05,-0.578832,-0.00904619,-1.00448,0.00022236,0,0,0,0,0,0,0,0,0,0,0,0,1.09609,0.091807,0.0836323,0.967622,0.0327571,0.00553828,0.538696,0.14485,0.633355,0.0883788,0,0,0,0,0,0,0,0,0,0,0,0
