id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_b01_mean,eta_b11_mean,eta_b21_mean,eta_a1_mean,eta_b02_mean,eta_b12_mean,eta_p1_mean,eta_g1_mean,eta_p2_mean,eta_g2_mean,eta_alpha11_mean,eta_alpha12_mean,eta_alpha21_mean,eta_alpha22_mean,eta_b01_mode,eta_b11_mode,eta_b21_mode,eta_a1_mode,eta_b02_mode,eta_b12_mode,eta_p1_mode,eta_g1_mode,eta_p2_mode,eta_g2_mode,eta_alpha11_mode,eta_alpha12_mode,eta_alpha21_mode,eta_alpha22_mode,eta_b01_sd,eta_b11_sd,eta_b21_sd,eta_a1_sd,eta_b02_sd,eta_b12_sd,eta_p1_sd,eta_g1_sd,eta_p2_sd,eta_g2_sd,eta_alpha11_sd,eta_alpha12_sd,eta_alpha21_sd,eta_alpha22_sd
188,-1.1817,-0.0532408,0.0350741,-0.0968764,-0.022961,-0.00343826,0,0,0,0,0,0,0,0,-1.29284,-0.0390515,0.0227288,-0.286145,-0.0258303,-0.00288428,0,0,0,0,0,0,0,0,-1.45153,-0.0573479,0.0505459,0.308045,-0.0245907,-0.00294772,0,0,0,0,0,0,0,0,0.753516,0.0855863,0.0862955,0.853797,0.0235483,0.0046855,0,0,0,0,0,0,0,0
189,2.80592,0.0100537,-0.0153041,-0.19517,-0.018761,-0.00367892,0,0,0,0,0,0,0,0,2.68229,0.0119573,0.00158397,-0.174382,-0.021524,-0.00301812,0,0,0,0,0,0,0,0,2.47563,0.0185777,-0.00636391,0.0587347,-0.0202181,-0.00319421,0,0,0,0,0,0,0,0,0.827426,0.0957532,0.0780932,0.808962,0.0228843,0.00514273,0,0,0,0,0,0,0,0
190,0.821414,0.0354606,-0.0143275,-0.149126,-0.0470043,-0.00286878,0,0,0,0,0,0,0,0,0.866952,0.0187291,-0.0310678,-0.144173,-0.0467438,-0.00259094,0,0,0,0,0,0,0,0,0.263285,0.0465657,-0.0206499,0.275901,-0.0464179,-0.00316771,0,0,0,0,0,0,0,0,0.781785,0.0824056,0.0863971,0.717061,0.0210443,0.00402804,0,0,0,0,0,0,0,0
191,1.78834,0.122289,-0.0384912,1.05177,-0.0141953,0.000676287,0,0,0,0,0,0,0,0,1.90403,0.115974,-0.0456258,1.03202,-0.00747365,-0.000652495,0,0,0,0,0,0,0,0,1.19057,0.126907,-0.0286313,1.08793,-0.0117271,0.00014101,0,0,0,0,0,0,0,0,1.30265,0.0510803,0.0717535,0.547659,0.0227162,0.00402557,0,0,0,0,0,0,0,0
192,1.96721,0.0672587,-0.049195,0.591695,0.00245754,0.00127773,0,0,0,0,0,0,0,0,2.19272,0.0516142,-0.0560939,0.492369,0.00219855,0.00143252,0,0,0,0,0,0,0,0,0.870069,0.0957403,-0.0533981,1.11514,0.00232226,0.00086838,0,0,0,0,0,0,0,0,1.26213,0.0748402,0.0753238,0.83229,0.027472,0.00503476,0,0,0,0,0,0,0,0
193,1.87338,-0.0370997,0.00785496,-0.209465,0.0117871,0.00140941,0,0,0,0,0,0,0,0,1.88234,-0.0384318,0.0218933,-0.249775,0.0144468,0.00141118,0,0,0,0,0,0,0,0,1.67325,-0.0406523,0.0324177,0.102675,0.0117732,0.00120498,0,0,0,0,0,0,0,0,0.891505,0.105198,0.0772063,0.815552,0.0232501,0.00472703,0,0,0,0,0,0,0,0
194,-0.0499392,-0.024298,0.0273358,-0.269782,0.00260744,0.00241481,0,0,0,0,0,0,0,0,0.00618811,-0.0447008,0.0135276,-0.279805,0.0043862,0.001932,0,0,0,0,0,0,0,0,-0.281409,-0.0454175,0.0371415,0.148174,0.00340811,0.00177404,0,0,0,0,0,0,0,0,0.85369,0.0967888,0.0833463,0.783845,0.0226303,0.0060416,0,0,0,0,0,0,0,0
195,-0.510614,0.0457943,-0.0183844,-0.178299,0.00727915,-0.000558331,0,0,0,0,0,0,0,0,-0.692191,0.0567237,-0.0195431,-0.184672,0.0071976,4.46896e-05,0,0,0,0,0,0,0,0,-1.55159,0.0675655,-0.0206773,0.409842,0.00808648,-0.000966104,0,0,0,0,0,0,0,0,1.02574,0.096448,0.0799042,0.709358,0.0243853,0.00459361,0,0,0,0,0,0,0,0
196,0.330974,-0.00490444,0.00444191,-0.241861,-0.0468484,0.000588432,0,0,0,0,0,0,0,0,0.575237,-0.0120874,0.0185983,-0.097897,-0.0501919,0.00042503,0,0,0,0,0,0,0,0,0.0442022,-0.012555,0.00894199,-0.0149677,-0.0488078,0.000259079,0,0,0,0,0,0,0,0,1.02365,0.0902388,0.0899213,0.759437,0.0237371,0.00544847,0,0,0,0,0,0,0,0
197,-0.910598,-0.0294898,0.0172954,-0.213456,0.00935826,-0.00348609,0,0,0,0,0,0,0,0,-0.927791,-0.0396577,0.00696835,-0.2849,0.0103156,-0.00436104,0,0,0,0,0,0,0,0,-1.26775,-0.0316006,0.026457,0.0460843,0.00977379,-0.00389985,0,0,0,0,0,0,0,0,0.737126,0.0903698,0.0934023,0.691827,0.0230966,0.00495358,0,0,0,0,0,0,0,0
198,-3.87779,-0.0119248,0.00669999,-0.0329304,0.00123464,0.000655607,0,0,0,0,0,0,0,0,-4.13413,-0.0258679,0.0224893,0.11452,0.00499039,0.000392719,0,0,0,0,0,0,0,0,-4.47736,-0.00395621,0.00281533,-0.00875151,0.00492387,0.000320263,0,0,0,0,0,0,0,0,0.892544,0.113855,0.0808485,0.829639,0.0294565,0.00572117,0,0,0,0,0,0,0,0
199,-0.732291,-0.0209884,-0.0268736,-0.0825088,-0.0188554,-0.0064739,0,0,0,0,0,0,0,0,-0.838708,0.00274287,-0.0186618,-0.190002,-0.0158673,-0.00684748,0,0,0,0,0,0,0,0,-1.24567,0.0138436,-0.0347338,0.208967,-0.0175366,-0.00662414,0,0,0,0,0,0,0,0,0.798965,0.0739894,0.0893174,0.723172,0.0226975,0.00219105,0,0,0,0,0,0,0,0
200,-4.29738,-0.103429,0.0913071,0.835186,-0.0657615,4.47059e-05,0,0,0,0,0,0,0,0,-4.27293,-0.113028,0.0786233,0.884546,-0.064817,-0.000266154,0,0,0,0,0,0,0,0,-4.44254,-0.080825,0.0779624,0.785078,-0.0646589,-0.000385655,0,0,0,0,0,0,0,0,0.351769,0.0880126,0.066088,0.512858,0.0276578,0.00458537,0,0,0,0,0,0,0,0
201,1.51122,-0.0310026,0.0216911,-0.137568,-0.0328654,0.00110994,0,0,0,0,0,0,0,0,1.43673,-0.0371652,0.00901073,-0.102094,-0.0353185,-0.000100946,0,0,0,0,0,0,0,0,1.1422,-0.0338593,0.0265865,0.0536802,-0.0344231,0.000606875,0,0,0,0,0,0,0,0,0.926295,0.093088,0.0801953,0.776703,0.0268112,0.00565014,0,0,0,0,0,0,0,0
202,2.02705,-0.00809014,-0.00716101,-0.22411,0.0260864,-0.00127646,0,0,0,0,0,0,0,0,1.9136,-0.00135466,-0.00438077,-0.293405,0.0277444,-0.000952583,0,0,0,0,0,0,0,0,1.71401,-0.00394439,0.00250966,-0.0083323,0.0236042,-0.00103455,0,0,0,0,0,0,0,0,0.824196,0.0893508,0.0907964,0.87182,0.0227292,0.00459668,0,0,0,0,0,0,0,0
203,-1.08593,0.0156707,-0.0228876,-0.202641,-0.00522438,0.000287731,0,0,0,0,0,0,0,0,-1.37463,0.0215112,-0.0339928,-0.0383818,-0.00620594,0.000452356,0,0,0,0,0,0,0,0,-3.28578,0.0687345,-0.0425834,0.701063,-0.00705179,0.000493262,0,0,0,0,0,0,0,0,1.1271,0.0775672,0.0745612,0.755356,0.0214979,0.00219581,0,0,0,0,0,0,0,0
204,1.67304,0.0279942,-0.00720103,-0.150758,-0.015877,-0.0018209,0,0,0,0,0,0,0,0,1.73364,0.00336236,-0.0146659,0.00821216,-0.0164978,-0.00317572,0,0,0,0,0,0,0,0,1.42608,0.0144441,-0.00996727,0.0615722,-0.0144932,-0.00275518,0,0,0,0,0,0,0,0,0.911429,0.0908965,0.0705998,0.816799,0.0229726,0.00461036,0,0,0,0,0,0,0,0
205,0.223262,0.217417,0.0268525,-0.829522,-0.0158617,-0.00402383,0,0,0,0,0,0,0,0,0.822373,0.257554,0.00674698,-1.95722,-0.0213078,-0.00373959,0,0,0,0,0,0,0,0,0.0386612,0.222421,-0.00343,-1.08029,-0.0194137,-0.00385335,0,0,0,0,0,0,0,0,0.569546,0.0156036,0.0763141,0.387929,0.0164424,0.000978576,0,0,0,0,0,0,0,0
206,0.689189,-0.0404475,0.00297512,-0.26933,-0.000596824,-0.0027603,0,0,0,0,0,0,0,0,0.617093,-0.032647,0.0112355,-0.29586,-0.00425197,-0.00211865,0,0,0,0,0,0,0,0,0.45399,-0.0297639,0.0262966,0.0400594,-0.000968078,-0.00245393,0,0,0,0,0,0,0,0,0.758006,0.0781739,0.0769278,0.7665,0.0217851,0.00371719,0,0,0,0,0,0,0,0
207,-1.58923,0.0327081,-0.00167214,-0.237278,-0.0164738,0.00321037,0,0,0,0,0,0,0,0,-1.50272,0.00346588,-0.00972608,-0.3341,-0.0143083,0.00308913,0,0,0,0,0,0,0,0,-2.31267,0.0741803,0.0247615,0.0777683,-0.0155822,0.00318653,0,0,0,0,0,0,0,0,0.791212,0.109861,0.0650442,0.850567,0.0260417,0.0034714,0,0,0,0,0,0,0,0
208,-2.94059,-0.0270412,-0.00931133,-0.5465,-0.0336946,-0.00532757,0,0,0,0,0,0,0,0,-2.74325,-0.0834162,-0.0041437,-0.191142,-0.0350792,-0.00532504,0,0,0,0,0,0,0,0,-2.78063,-0.0642606,0.00436559,0.0812144,-0.037114,-0.00517538,0,0,0,0,0,0,0,0,0.199001,0.0665647,0.0516909,0.64699,0.0214289,0.00126867,0,0,0,0,0,0,0,0
209,-0.935162,-0.0227234,0.00988686,-0.0573768,-0.0471926,0.00181053,0,0,0,0,0,0,0,0,-1.02675,-0.00207178,0.0060805,-0.16814,-0.0440887,0.00112826,0,0,0,0,0,0,0,0,-1.67729,-0.0065824,0.00459239,-0.0124304,-0.0466364,0.00135564,0,0,0,0,0,0,0,0,1.11013,0.0931491,0.0889173,0.811976,0.0266501,0.00521957,0,0,0,0,0,0,0,0
210,1.02672,-0.0687824,0.0619412,0.158541,-0.00172782,-0.00132597,0,0,0,0,0,0,0,0,0.845296,-0.0712877,0.0506466,0.112611,-0.00575683,-0.000803671,0,0,0,0,0,0,0,0,0.877312,-0.0752707,0.0804727,0.750425,-0.00321477,-0.0014405,0,0,0,0,0,0,0,0,0.762387,0.0886855,0.083827,0.867398,0.0233811,0.00457542,0,0,0,0,0,0,0,0
211,-0.797491,-0.0509262,0.0759761,0.173478,0.013653,0.00353271,0,0,0,0,0,0,0,0,-0.972076,-0.060238,0.0792753,0.168325,0.0125441,0.00371692,0,0,0,0,0,0,0,0,-0.16936,-0.0236422,0.14631,0.928197,0.0139307,0.00343396,0,0,0,0,0,0,0,0,0.8558,0.0891398,0.0944206,0.851987,0.0212093,0.0049122,0,0,0,0,0,0,0,0
212,0.612234,-0.0124544,-0.0400614,-0.107309,0.0386061,0.00774883,0,0,0,0,0,0,0,0,0.634983,-0.0273082,-0.045993,-0.154805,0.042013,0.00758266,0,0,0,0,0,0,0,0,0.0635782,-0.000756557,-0.0728406,0.51187,0.0385179,0.00771065,0,0,0,0,0,0,0,0,0.713585,0.0703906,0.0993701,0.991861,0.0164288,0.00131304,0,0,0,0,0,0,0,0
213,1.41504,0.00395842,-0.00682033,-0.133206,0.00600404,0.00118512,0,0,0,0,0,0,0,0,1.3776,0.0060172,-0.024431,-0.233448,0.00551429,0.00117807,0,0,0,0,0,0,0,0,1.0655,0.0148291,-0.0101638,0.0643235,0.0048905,0.000886509,0,0,0,0,0,0,0,0,0.997029,0.104209,0.0945883,0.849364,0.0274232,0.00597654,0,0,0,0,0,0,0,0
214,1.43357,-0.0784071,0.0831756,0.428806,0.0142428,0.0013488,0,0,0,0,0,0,0,0,1.00475,-0.090043,0.0651393,0.254359,0.0154033,0.00125822,0,0,0,0,0,0,0,0,1.57368,-0.0665796,0.0888206,0.762624,0.0151243,0.00137015,0,0,0,0,0,0,0,0,0.748123,0.0700011,0.0599059,0.638725,0.0207978,0.00257853,0,0,0,0,0,0,0,0
215,2.17926,-0.0479738,0.0193156,-0.225934,0.0310379,0.00275232,0,0,0,0,0,0,0,0,2.15856,-0.0615553,0.0133905,-0.226816,0.0308129,0.00285521,0,0,0,0,0,0,0,0,2.14012,-0.0333918,0.0610821,0.217496,0.03165,0.00266571,0,0,0,0,0,0,0,0,0.728009,0.0812235,0.0846667,0.748236,0.0203682,0.00264671,0,0,0,0,0,0,0,0
216,4.19963,0.0502307,-0.0238893,0.046145,0.0156999,0.00397746,0,0,0,0,0,0,0,0,4.22932,0.0534899,-0.0242228,0.0247374,0.0169151,0.00358509,0,0,0,0,0,0,0,0,3.7405,0.0798543,-0.0157171,0.413078,0.0178431,0.00342535,0,0,0,0,0,0,0,0,1.09239,0.097274,0.0836085,0.742282,0.0211553,0.00356487,0,0,0,0,0,0,0,0
217,-2.0738,-0.00443474,-0.00245583,-0.0322113,0.0498238,0.00048495,0,0,0,0,0,0,0,0,-1.96875,-0.0118993,0.00559109,-0.0200111,0.048504,0.000454778,0,0,0,0,0,0,0,0,-2.77502,-0.00350596,0.00251225,-0.00796611,0.0491146,0.000244255,0,0,0,0,0,0,0,0,1.12047,0.0982064,0.0810207,0.803954,0.0292268,0.00536513,0,0,0,0,0,0,0,0
218,1.05819,-0.0281737,0.0192139,-0.0103267,-0.0861127,-0.00423471,0,0,0,0,0,0,0,0,1.22392,-0.0202738,0.0112048,0.0191845,-0.0868631,-0.00491821,0,0,0,0,0,0,0,0,0.727951,-0.0340752,0.0260445,0.0525199,-0.0852571,-0.00415511,0,0,0,0,0,0,0,0,1.01598,0.098387,0.0805267,0.788188,0.0235411,0.00611681,0,0,0,0,0,0,0,0
219,-0.0504286,0.172166,-0.0199135,0.130623,0.00689565,0.012774,0,0,0,0,0,0,0,0,-0.1528,0.173891,-0.0158311,0.113345,0.00858275,0.0127366,0,0,0,0,0,0,0,0,-0.646567,0.171494,-0.0172719,0.172566,0.0082343,0.0127122,0,0,0,0,0,0,0,0,0.996614,0.0141972,0.0875822,0.382111,0.019061,0.00117669,0,0,0,0,0,0,0,0
220,-0.138048,0.189782,-0.00602301,0.515542,-0.0117747,-0.00376951,0,0,0,0,0,0,0,0,-0.101433,0.187256,0.00102734,0.558908,-0.00555408,-0.00421913,0,0,0,0,0,0,0,0,-0.735224,0.18742,0.0161058,0.567903,-0.00958964,-0.00386504,0,0,0,0,0,0,0,0,0.973715,0.0106066,0.0712545,0.249721,0.0207431,0.0011956,0,0,0,0,0,0,0,0
221,-0.119351,0.0331077,-0.0241762,0.11512,-0.0151321,0.000975732,0,0,0,0,0,0,0,0,-0.20681,0.0375333,-0.0291839,0.0901855,-0.0124048,0.000713219,0,0,0,0,0,0,0,0,-0.801937,0.0534123,-0.0318998,0.422097,-0.0147588,0.000735987,0,0,0,0,0,0,0,0,1.17057,0.099595,0.100504,0.807675,0.0269531,0.00489504,0,0,0,0,0,0,0,0
222,-0.954305,-0.0106097,0.00366173,-0.224456,0.0253865,0.00529834,0,0,0,0,0,0,0,0,-1.10992,-0.0145995,0.00102943,-0.133507,0.0249686,0.00538222,0,0,0,0,0,0,0,0,-1.41739,-0.00405585,0.00131791,-0.00679654,0.0248827,0.00527767,0,0,0,0,0,0,0,0,0.809843,0.0944653,0.0844186,0.734218,0.0216195,0.00561687,0,0,0,0,0,0,0,0
223,2.84061,0.0171193,-0.00442945,-0.0529542,-0.0774453,-0.00272913,0,0,0,0,0,0,0,0,2.89022,-0.000266572,0.00185716,0.0418151,-0.0792512,-0.00244539,0,0,0,0,0,0,0,0,2.56658,0.00593007,-0.00296679,0.0164173,-0.080526,-0.00230605,0,0,0,0,0,0,0,0,0.902317,0.107192,0.0836436,0.850332,0.0247041,0.0049524,0,0,0,0,0,0,0,0
224,0.328323,0.0227392,0.230449,1.02156,0.0441902,0.0024311,0,0,0,0,0,0,0,0,0.309858,0.0122937,0.242562,0.887328,0.0437422,0.00234596,0,0,0,0,0,0,0,0,0.0599341,0.0290244,0.234592,0.835198,0.0413551,0.0026862,0,0,0,0,0,0,0,0,1.20076,0.0911716,0.031964,0.444506,0.0209359,0.00342989,0,0,0,0,0,0,0,0
225,-0.584377,0.00183196,-0.0393256,-0.266135,0.0226526,-0.0038495,0,0,0,0,0,0,0,0,-0.566285,-0.0164161,-0.0340147,-0.253577,0.0146425,-0.00341753,0,0,0,0,0,0,0,0,-1.15292,0.0501822,-0.00295065,0.151571,0.020885,-0.00373713,0,0,0,0,0,0,0,0,0.605468,0.0693919,0.0738641,0.810131,0.0198594,0.0010136,0,0,0,0,0,0,0,0
226,0.0780516,0.0997901,-0.00856151,-0.163508,0.0461959,-0.00890679,0,0,0,0,0,0,0,0,0.361919,0.0783646,-0.011966,-0.139762,0.0495871,-0.00925971,0,0,0,0,0,0,0,0,-0.838672,0.123796,0.0179232,0.18375,0.0456153,-0.00887977,0,0,0,0,0,0,0,0,1.20428,0.0928302,0.0698113,0.674558,0.0246883,0.00317052,0,0,0,0,0,0,0,0
227,-1.43806,-0.0449703,-0.000471595,-0.326347,0.0273313,0.000467243,0,0,0,0,0,0,0,0,-1.45308,-0.0388768,0.00564225,-0.280289,0.0276171,0.000542032,0,0,0,0,0,0,0,0,-1.77326,-0.0156402,0.00763134,-0.0140362,0.0273997,0.00049546,0,0,0,0,0,0,0,0,0.56742,0.0724846,0.0701915,0.795905,0.0216379,0.00315913,0,0,0,0,0,0,0,0
228,0.757691,0.0443936,-0.0457243,0.20384,-0.0593667,0.00552243,0,0,0,0,0,0,0,0,0.721781,0.0498987,-0.0342659,0.183428,-0.0558267,0.00525895,0,0,0,0,0,0,0,0,-0.836451,0.0738684,-0.0423174,0.751844,-0.0592035,0.00552586,0,0,0,0,0,0,0,0,1.33907,0.0648986,0.0840259,0.807226,0.0193189,0.00188191,0,0,0,0,0,0,0,0
229,-1.81184,0.0711399,-0.0729236,1.22397,-0.008793,-0.00458587,0,0,0,0,0,0,0,0,-2.60763,0.0843094,-0.083853,1.16893,-0.00112054,-0.00508859,0,0,0,0,0,0,0,0,-3.14639,0.0756232,-0.0370147,1.4668,-0.0112504,-0.00447971,0,0,0,0,0,0,0,0,0.714946,0.0124353,0.0551732,0.25269,0.0182472,0.00111049,0,0,0,0,0,0,0,0
230,0.37519,0.155555,-0.0451913,1.07074,0.0252184,-0.00229036,0,0,0,0,0,0,0,0,0.712508,0.163684,-0.0316414,0.94749,0.0235554,-0.00201597,0,0,0,0,0,0,0,0,-0.591592,0.155444,-0.0260045,1.21391,0.0270634,-0.00217104,0,0,0,0,0,0,0,0,1.63503,0.0785834,0.0838426,0.657109,0.0226253,0.00530272,0,0,0,0,0,0,0,0
231,1.14564,-0.0525636,0.0378358,-0.0499293,0.0302391,0.0141649,0,0,0,0,0,0,0,0,1.03767,-0.0499561,0.050536,-0.102131,0.0281416,0.0142421,0,0,0,0,0,0,0,0,1.5388,-0.00950265,0.106488,0.343289,0.0314857,0.0139518,0,0,0,0,0,0,0,0,0.628157,0.0784693,0.0757236,0.78396,0.0181956,0.00170643,0,0,0,0,0,0,0,0
232,0.354808,0.0370027,-0.0464067,0.127659,0.0392396,0.000921676,0,0,0,0,0,0,0,0,0.58033,0.029488,-0.0465957,0.100288,0.0461839,-0.000127616,0,0,0,0,0,0,0,0,-0.594045,0.0709492,-0.0322426,0.502632,0.0416548,0.000555066,0,0,0,0,0,0,0,0,1.18778,0.0812243,0.0732544,0.661918,0.0206993,0.00263953,0,0,0,0,0,0,0,0
233,1.26741,0.0290401,-0.014382,-0.101205,0.0229035,-0.000700844,0,0,0,0,0,0,0,0,1.3158,0.0182843,-0.0118208,0.0174953,0.0240359,-0.00104623,0,0,0,0,0,0,0,0,0.899066,0.0323765,-0.0196461,0.18865,0.0230828,-0.00108395,0,0,0,0,0,0,0,0,0.973939,0.0856637,0.0804704,0.78452,0.0207023,0.00479399,0,0,0,0,0,0,0,0
234,0.6212,0.198686,-0.0477029,1.17656,-0.0356162,-0.00301005,0,0,0,0,0,0,0,0,1.01582,0.225124,-0.0380453,0.898206,-0.0311857,-0.00353674,0,0,0,0,0,0,0,0,0.00828911,0.190581,-0.0308342,1.26515,-0.0340804,-0.00324153,0,0,0,0,0,0,0,0,1.40445,0.046201,0.0772542,0.480161,0.0180467,0.00246875,0,0,0,0,0,0,0,0
235,0.124831,-0.00815616,0.00191489,-0.253207,-0.0454739,-0.00223611,0,0,0,0,0,0,0,0,0.320941,-0.0096479,-0.00408532,-0.289756,-0.0466561,-0.00240219,0,0,0,0,0,0,0,0,-0.120858,-0.0070315,0.00413709,-0.0122439,-0.0461888,-0.0026266,0,0,0,0,0,0,0,0,0.786565,0.10195,0.0847655,0.758684,0.0235483,0.00461367,0,0,0,0,0,0,0,0
236,-0.885923,0.0346619,-0.0220436,0.114867,0.00813517,-0.00323237,0,0,0,0,0,0,0,0,-0.946724,0.0347013,-0.0154918,0.14871,0.00343292,-0.00316518,0,0,0,0,0,0,0,0,-1.82785,0.0187883,-0.0092014,0.071599,0.00568881,-0.00316373,0,0,0,0,0,0,0,0,1.40991,0.1223,0.0862259,0.947517,0.0285369,0.00491703,0,0,0,0,0,0,0,0
237,-0.942062,-0.0374291,0.0424174,-0.0368617,0.0350566,0.00360702,0,0,0,0,0,0,0,0,-0.834316,-0.0401878,0.0549736,-0.103034,0.0437441,0.00234522,0,0,0,0,0,0,0,0,-0.820052,-0.0504732,0.0870976,0.567462,0.0375399,0.00329389,0,0,0,0,0,0,0,0,0.83889,0.0906674,0.0963256,0.887911,0.0248612,0.00574083,0,0,0,0,0,0,0,0
238,1.88919,0.00530366,0.0079918,0.0261802,0.016621,0.000979154,0,0,0,0,0,0,0,0,1.85818,-0.00139413,-0.0040274,0.0137109,0.0170413,0.00123226,0,0,0,0,0,0,0,0,1.52655,-0.00398157,0.00282235,-0.00878139,0.0174031,0.000379686,0,0,0,0,0,0,0,0,1.10669,0.10327,0.0907066,0.845192,0.0311903,0.0048939,0,0,0,0,0,0,0,0
239,-0.740405,0.0172339,-0.0128826,-0.251687,0.00200172,0.00346707,0,0,0,0,0,0,0,0,-0.721678,-0.00523392,-0.0340106,-0.248123,-0.000840687,0.00391241,0,0,0,0,0,0,0,0,-1.3641,0.0319148,-0.0159406,0.163868,0.00126258,0.00354913,0,0,0,0,0,0,0,0,0.851558,0.0857365,0.0840428,0.806756,0.0194934,0.00438807,0,0,0,0,0,0,0,0
240,2.87678,-0.0273748,-0.0153818,-0.22614,-0.000150209,0.00116489,0,0,0,0,0,0,0,0,2.99955,-0.0065823,0.00418525,-0.321574,-0.00493163,0.0019184,0,0,0,0,0,0,0,0,2.77945,-0.010992,0.00757141,-0.0150867,0.000866546,0.00106777,0,0,0,0,0,0,0,0,0.855847,0.0949828,0.0812284,0.795946,0.0213244,0.00398541,0,0,0,0,0,0,0,0
241,-0.431526,-0.0235729,0.0150546,-0.367089,-0.0468226,-0.00556522,0,0,0,0,0,0,0,0,-0.580783,-0.0248148,0.0128483,-0.319767,-0.0490635,-0.00514566,0,0,0,0,0,0,0,0,-0.69827,-0.031061,0.0217193,0.0301628,-0.04409,-0.00594251,0,0,0,0,0,0,0,0,0.63643,0.0840072,0.0718614,0.724326,0.0189274,0.00368358,0,0,0,0,0,0,0,0
242,-1.8184,-0.0144438,0.000439318,-0.174006,-0.0369799,-0.00200799,0,0,0,0,0,0,0,0,-2.09224,-0.00415233,-0.00671503,-0.180459,-0.0340037,-0.00333096,0,0,0,0,0,0,0,0,-2.40083,-0.00654659,0.00432184,-0.0121635,-0.0369039,-0.00302165,0,0,0,0,0,0,0,0,0.683642,0.0862601,0.0749048,0.812315,0.0241453,0.00504418,0,0,0,0,0,0,0,0
243,-1.98062,-0.0173973,0.00411339,0.0698211,-0.0379841,0.000753223,0,0,0,0,0,0,0,0,-1.81354,0.0130861,-0.0121207,0.117203,-0.0363763,0.000408289,0,0,0,0,0,0,0,0,-2.7096,-0.00326375,0.0022769,-0.00742105,-0.040796,0.000460065,0,0,0,0,0,0,0,0,1.10884,0.0916454,0.0947187,0.923268,0.0312527,0.00572496,0,0,0,0,0,0,0,0
244,-0.268979,-0.122538,0.145775,1.53473,0.0302014,0.00120324,0,0,0,0,0,0,0,0,-0.19159,-0.129684,0.141638,1.52198,0.0272555,0.00188651,0,0,0,0,0,0,0,0,-0.307363,-0.0996647,0.120549,1.64709,0.0318936,0.00102014,0,0,0,0,0,0,0,0,1.0046,0.0717866,0.061355,0.313938,0.0250525,0.00522575,0,0,0,0,0,0,0,0
245,0.404968,-0.0436343,0.0157164,-0.279057,0.0364003,0.00875693,0,0,0,0,0,0,0,0,0.658469,-0.0739656,0.0154899,-0.160662,0.0358164,0.00870103,0,0,0,0,0,0,0,0,0.632332,-0.0381353,0.0581439,0.230056,0.0363725,0.00874739,0,0,0,0,0,0,0,0,0.722219,0.0836993,0.0775529,0.805031,0.0196042,0.00148257,0,0,0,0,0,0,0,0
246,1.5359,0.00941088,-0.012032,-0.38222,-0.00818239,0.00753276,0,0,0,0,0,0,0,0,1.60773,0.00297345,-0.0144491,-0.0556988,-0.00483299,0.00694177,0,0,0,0,0,0,0,0,1.20813,0.0240211,-0.00855913,0.0874148,-0.00826622,0.00766534,0,0,0,0,0,0,0,0,0.982528,0.0853629,0.0820833,0.758177,0.0233438,0.00456051,0,0,0,0,0,0,0,0
247,0.584122,-0.0148808,-0.00282273,0.00339701,0.0603851,0.00194699,0,0,0,0,0,0,0,0,0.555127,-0.00791652,0.00762981,0.113552,0.0585939,0.0020232,0,0,0,0,0,0,0,0,0.172879,-0.00473001,0.00335653,-0.0100207,0.0598656,0.00155246,0,0,0,0,0,0,0,0,0.945612,0.0995022,0.0857008,0.967853,0.0248796,0.0049719,0,0,0,0,0,0,0,0
248,0.490277,0.199623,-0.0213447,0.41817,0.111779,0.0022818,0,0,0,0,0,0,0,0,0.703738,0.196818,0.00613755,0.461172,0.115479,0.00209807,0,0,0,0,0,0,0,0,0.310713,0.20306,-0.0326921,0.290836,0.116483,0.00199161,0,0,0,0,0,0,0,0,1.21055,0.0180079,0.0795164,0.463067,0.0147884,0.000926173,0,0,0,0,0,0,0,0
249,-1.90029,-0.0692883,0.052051,-0.147655,0.0328684,0.00489949,0,0,0,0,0,0,0,0,-1.94183,-0.0684658,0.0546802,0.0632694,0.028597,0.00552926,0,0,0,0,0,0,0,0,-1.94073,-0.0408768,0.0694118,0.321494,0.0298446,0.005225,0,0,0,0,0,0,0,0,0.539941,0.0779306,0.060069,0.636534,0.0202966,0.00346333,0,0,0,0,0,0,0,0
250,-0.69685,-0.0356979,0.0257709,-0.302036,0.0242853,-0.000801483,0,0,0,0,0,0,0,0,-0.524467,-0.0388707,0.0140181,-0.261158,0.0257948,-0.00118514,0,0,0,0,0,0,0,0,-0.828774,-0.0450936,0.040413,0.164485,0.0242104,-0.00073337,0,0,0,0,0,0,0,0,0.815996,0.0914153,0.0880588,0.908629,0.0225073,0.00471052,0,0,0,0,0,0,0,0
