id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha21_SAEM,eta_b01_mean,eta_b11_mean,eta_b21_mean,eta_a1_mean,eta_p1_mean,eta_g1_mean,eta_p2_mean,eta_g2_mean,eta_alpha11_mean,eta_alpha21_mean,eta_b01_mode,eta_b11_mode,eta_b21_mode,eta_a1_mode,eta_p1_mode,eta_g1_mode,eta_p2_mode,eta_g2_mode,eta_alpha11_mode,eta_alpha21_mode,eta_b01_sd,eta_b11_sd,eta_b21_sd,eta_a1_sd,eta_p1_sd,eta_g1_sd,eta_p2_sd,eta_g2_sd,eta_alpha11_sd,eta_alpha21_sd
280,0.458643,-0.00274997,-0.00393355,-0.153005,0,0,0,0,0,0,0.629045,-0.0234665,0.00202769,-0.0978096,0,0,0,0,0,0,0.103434,-0.00184169,0.00127489,-0.00825906,0,0,0,0,0,0,1.12632,0.0958279,0.0898017,1.16199,0,0,0,0,0,0
281,-2.53887,-0.0356713,0.0241816,-0.296465,0,0,0,0,0,0,-2.54395,-0.0381947,0.0313745,-0.385381,0,0,0,0,0,0,-2.78031,-0.0557702,0.0510815,0.493226,0,0,0,0,0,0,0.580273,0.0979104,0.0832821,0.999109,0,0,0,0,0,0
282,0.755432,-0.00270628,-0.00997153,-0.338802,0,0,0,0,0,0,0.717808,-0.00358835,-0.0179089,-0.307457,0,0,0,0,0,0,-0.0989893,0.0684339,0.00449553,0.171192,0,0,0,0,0,0,0.734091,0.0781107,0.0734414,0.977068,0,0,0,0,0,0
283,-0.386042,-0.0141199,0.00360114,-0.367398,0,0,0,0,0,0,-0.374357,-0.0139043,0.0141767,-0.34624,0,0,0,0,0,0,-0.713918,-0.0120231,0.00767362,-0.0295208,0,0,0,0,0,0,0.765192,0.0926163,0.0797379,0.952947,0,0,0,0,0,0
284,1.49114,0.0254258,-0.0185684,0.00499152,0,0,0,0,0,0,1.5302,0.00972155,-0.0249924,-0.0370202,0,0,0,0,0,0,1.18923,0.0322686,-0.016065,0.285016,0,0,0,0,0,0,1.07407,0.0944587,0.0817188,1.13223,0,0,0,0,0,0
285,-0.396506,-0.176796,0.0030576,1.21399,0,0,0,0,0,0,0.318173,-0.17788,0.0273173,1.39795,0,0,0,0,0,0,0.061717,-0.144817,0.0104957,1.65572,0,0,0,0,0,0,0.805289,0.0529199,0.0389485,0.559807,0,0,0,0,0,0
286,-1.99525,-0.0279949,0.0304765,-0.578063,0,0,0,0,0,0,-1.92736,-0.0373449,0.0142292,-0.337435,0,0,0,0,0,0,-2.16734,-0.033319,0.0343265,0.125698,0,0,0,0,0,0,0.73434,0.077356,0.0948519,0.982648,0,0,0,0,0,0
287,-1.02441,0.0076507,-0.0073167,-0.44261,0,0,0,0,0,0,-1.11518,0.0118413,-0.0103117,-0.448083,0,0,0,0,0,0,-1.4091,0.0155297,-0.00579087,0.085922,0,0,0,0,0,0,0.762549,0.0971977,0.0950745,1.02746,0,0,0,0,0,0
288,1.14389,-0.00354617,0.00532937,-0.10107,0,0,0,0,0,0,1.20839,-0.006816,0.010954,0.0879223,0,0,0,0,0,0,0.745449,-0.00267443,0.00190498,-0.0117095,0,0,0,0,0,0,1.09309,0.0914022,0.0964128,1.02714,0,0,0,0,0,0
289,0.592821,-0.0177002,0.00474467,-0.469834,0,0,0,0,0,0,0.626929,-0.0138972,0.00473722,-0.439765,0,0,0,0,0,0,0.261557,-0.00998753,0.00504647,-0.0268179,0,0,0,0,0,0,0.813063,0.0819742,0.0811852,1.03947,0,0,0,0,0,0
290,-0.215412,-0.00909809,0.0076046,-0.110073,0,0,0,0,0,0,-0.1917,-0.0283812,0.00891249,0.00539662,0,0,0,0,0,0,-0.665957,-0.0017742,0.00123387,-0.00799849,0,0,0,0,0,0,1.10101,0.0908743,0.0863929,1.1123,0,0,0,0,0,0
291,-1.44943,0.150006,0.0135509,0.0898786,0,0,0,0,0,0,-1.19413,0.156808,0.0206372,-0.122228,0,0,0,0,0,0,-2.05467,0.146082,0.031001,0.206088,0,0,0,0,0,0,0.887684,0.0179259,0.0737147,0.440433,0,0,0,0,0,0
292,0.829906,-0.0335088,0.000838215,-0.519675,0,0,0,0,0,0,0.736053,-0.0304774,-0.0137001,-0.463309,0,0,0,0,0,0,0.787779,-0.0282624,0.0242771,0.0412477,0,0,0,0,0,0,0.512805,0.0846656,0.0678167,0.935691,0,0,0,0,0,0
293,0.324503,0.00313895,0.01119,0.0198311,0,0,0,0,0,0,0.130051,-0.0129137,0.0144665,0.0249021,0,0,0,0,0,0,-0.123636,-0.00518265,0.00375341,-0.0201962,0,0,0,0,0,0,0.987949,0.0936807,0.0908359,1.06548,0,0,0,0,0,0
294,-0.17144,0.00859349,-0.0149835,-0.209801,0,0,0,0,0,0,-0.19463,0.0115759,-0.0300104,-0.185353,0,0,0,0,0,0,-0.565707,0.020884,-0.0208993,0.254246,0,0,0,0,0,0,0.779627,0.0825173,0.0836404,0.940166,0,0,0,0,0,0
295,0.160519,-0.0283949,0.0102187,-0.315351,0,0,0,0,0,0,0.237116,-0.0115619,0.00941014,-0.307199,0,0,0,0,0,0,-0.135732,-0.0210734,0.0162271,-0.0106935,0,0,0,0,0,0,0.803693,0.0873133,0.0895255,1.02338,0,0,0,0,0,0
296,-1.22081,-0.133428,0.0311974,0.80592,0,0,0,0,0,0,-1.24592,-0.110345,0.0228879,1.23721,0,0,0,0,0,0,-1.2085,-0.105305,0.0322597,1.10293,0,0,0,0,0,0,0.399844,0.0527568,0.0359655,0.70661,0,0,0,0,0,0
297,0.22536,0.00933632,-0.016263,-0.301788,0,0,0,0,0,0,0.253876,-0.00343042,-0.0148889,-0.453608,0,0,0,0,0,0,0.429487,-0.0086837,0.011463,-0.0325521,0,0,0,0,0,0,0.741527,0.0863849,0.0718775,0.990854,0,0,0,0,0,0
298,-2.86624,-0.0410591,0.015639,-0.649272,0,0,0,0,0,0,-2.85837,-0.0245875,0.0277632,-0.811232,0,0,0,0,0,0,-2.72996,-0.0217945,0.0554912,0.204399,0,0,0,0,0,0,0.26545,0.0718037,0.0673343,1.04044,0,0,0,0,0,0
299,-2.53888,-0.0761212,0.0127957,-0.257967,0,0,0,0,0,0,-2.59343,-0.0596261,0.0101864,-0.124804,0,0,0,0,0,0,-2.51824,-0.0808974,0.0127478,0.347235,0,0,0,0,0,0,0.316776,0.0932133,0.0629653,0.936152,0,0,0,0,0,0
300,2.64632,-0.0162254,-0.000447352,-0.283854,0,0,0,0,0,0,2.93128,-0.0201423,0.00124704,-0.469878,0,0,0,0,0,0,2.50256,-0.0127259,0.0056502,-0.0283812,0,0,0,0,0,0,1.00799,0.0849927,0.0786242,1.05938,0,0,0,0,0,0
